Brand," DNLA"," SKU_NO"," SEQNUM"," SELL_POINT",
185338,N,8310,3,"For Mounting Robin 20 & Robin Pro 40"
185338,N,6345,1,"7 lb Maximum Payload"
185338,N,6345,2,"Height-Adjustable Gimbal"
185338,N,6345,3,"Three-Stage Center Column"
185338,N,6345,4,"Compact Size Ideal for Travel"
185338,N,6345,5,"Quick Release Camera Plate"
185338,N,6345,6,"Easy Balance Adjustment"
185338,N,6345,7,"Base with Retractable Spiked Feet"
185338,N,6345,8,"Four Counterweights"
185338,N,6345,9,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6345,10,"Carry Case Included"
185338,N,6344,1,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6344,2,"Register Pin"
185338,N,6344,3,"Use as Spare or Replacement Plate"
185338,N,6343,1,"For Use with CS-HCS-60A Slider"
185338,N,6343,2,"Enables 20"" of Belt-Driven Travel"
185338,N,6343,3,"Reinforced Rubber Material"
185338,N,6343,4,"Use as Spare or Replacement"
185338,N,6342,1,"For Use with CS-HCS-60A Slider"
185338,N,6342,2,"Enables 40"" of Belt-Driven Travel"
185338,N,6342,3,"Reinforced Rubber Material"
185338,N,6342,4,"Use as Spare or Replacement"
185338,N,6341,1,"For Use with CS-HCS-60A Slider"
185338,N,6341,2,"Enables 60"" of Belt-Driven Travel"
185338,N,6341,3,"Reinforced Rubber Material"
185338,N,6341,4,"Use as Spare or Replacement"
185338,N,6340,1,"For Axler CS-HCS-30 Pro Camera Slider"
185338,N,6340,2,"Reinforced Rubber Material"
185338,N,6340,3,"Use as Spare or Replacement"
185338,N,6291,1,"Compatible with Manfrotto 501PL Systems"
185338,N,6291,2,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6291,3,"Locking Pin"
185338,N,6290,1,"Compatible with Manfrotto 501PL Systems"
185338,N,6290,2,"Long Plate for Balancing Larger Cameras"
185338,N,6290,3,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6290,4,"Locking Pin"
185338,N,6285,1,"Sliding Camera Plate"
185338,N,6285,2,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6285,3,"Compatible with Manfrotto 501PL Plates"
185338,N,6285,4,"1/4""-20 and 3/8""-16 Mounting Threads"
185338,N,6285,5,"Ratchet-Style Locking Knob"
185338,N,6285,6,"Three Built-In Bubble Levels"
185338,N,6285,7,"3/8""-16 Mounting Screw and Hex Key"
185338,N,6284,1,"Long, Sliding Camera Plate"
185338,N,6284,2,"1/4""-20 and 3/8""-16 Camera Screws"
185338,N,6284,3,"Compatible with Manfrotto 501PL Plates"
185338,N,6284,4,"1/4""-20 and 3/8""-16 Mounting Threads"
185338,N,6284,5,"Ratchet-Style Locking Knob"
185338,N,6284,6,"Three Built-In Bubble Levels"
185338,N,6284,7,"3/8""-16 Mounting Screw and Hex Key"
185338,N,10286,1,"Highly-Portable Folding Camera Slider"
185338,N,10286,2,"Linear & Parabolic Movements"
185338,N,10286,3,"Slides 14"" from Middle to Either Side"
185338,N,10286,4,"Slides Distance of 28"" from End to End"
185338,N,10286,5,"Control Movement with Round Knob Handle"
185338,N,10286,6,"4.5 lb Payload (Medium DSLRs/Mirrorless)"
185338,N,10286,7,"Includes Compact, All-Aluminum Ball Head"
185338,N,10286,8,"Lock Keeps Slider Folded In Transport"
185338,N,10286,9,"3/8""-16 Threaded Tripod Mount"
185338,N,3220,1,"20"" Travel-Sized Slider"
185338,N,3220,2,"Extension Rods for 40"" and 60"" Lengths"
185338,N,3220,3,"Supports up to 17.6 lb"
185338,N,3220,4,"Belt-Drive System with Weighted Flywheel"
185338,N,3220,5,"Flywheel Handle for Hand-Driven Motion"
185338,N,3220,6,"Adjustable Legs and Feet"
185338,N,3220,7,"Carry Case Included"
185338,N,3219,1,"Supports up to 50 lb"
185338,N,3219,2,"Belt-Drive System with Weighted Flywheel"
185338,N,3219,3,"Flywheel Handle for Hand-Driven Motion"
185338,N,3219,4,"Enables Smooth and Precise Slides"
185338,N,3219,5,"Lightweight Carbon-Fiber Rails"
185338,N,3219,6,"Angle-Adjustable Legs"
185338,N,3219,7,"Height-Adjustable Rubber Feet"
185338,N,3219,8,"Carry Case Included"
185338,N,9645,1,"Length-Extending Compact 20"" Slider"
185338,N,9645,2,"Extends to 30"" When Tripod-Mounted"
185338,N,9645,3,"Smooth Movement for up to 13 lb Loads"
185338,N,9645,4,"Dual Twin-Rail Belt-Driven Design"
185338,N,9645,5,"Locking Flip-Brake"
185338,N,9645,6,"Quick-Release Camera/Tripod Head Plate"
185338,N,9645,7,"1/4""-20 Mounting Screw & 3/8""-16 Bushing"
185338,N,9645,8,"Height-Adjustable Screw-In Feet"
185338,N,9645,9,"Bubble Level"
185338,N,9645,10,"1/4""-20 and 3/8""-16 Tripod Mount Threads"
185338,N,9657,1,"Roller Bearing Sliding System"
185338,N,9657,2,"50 lb Load Capacity"
185338,N,9657,3,"30"" Carbon Fiber Rails"
185338,N,9657,4,"Precision-Machined Aluminum Wheels"
185338,N,9657,5,"Detachable Legs with Rubber Ball Feet"
185338,N,9657,6,"Tripod Mount Cheese Plate"
185338,N,9657,7,"1/4""-20 & 3/8""-16 Mounting Threads"
185338,N,9657,8,"5/8"" Light Stand Mounting Sockets"
185338,N,9657,9,"Carrying Case"
185338,N,8480,1,"Form-Fitting Aluminum Cage"
185338,N,8480,2,"Fits Panasonic GH4 and GH3"
185338,N,8480,3,"Detachable Top Handle"
185338,N,8480,4,"Quick Release 15mm Rod Baseplate"
185338,N,8480,5,"1/4""-20 & 3/8""-16 Threaded Holes"
185338,N,8480,6,"Shoe Mounts on Handle and Cage"
185338,N,8480,7,"HDMI Cable Clamp"
185338,N,8480,8,"Micro-HDMI to HDMI Adapter Cable"
185338,N,8480,9,"15mm Rods (11.75"")"
185338,N,8479,1,"Form-Fitting Aluminum Cage"
185338,N,8479,2,"Fits a7, a7R, a7S, a7 II, a7S II, a7R II"
185338,N,8479,3,"Rosewood Grip"
185338,N,8479,4,"Detachable Top Handle"
185338,N,8479,5,"Quick Release 15mm Rod Baseplate"
185338,N,8479,6,"1/4""-20 & 3/8""-16 Threaded Holes"
185338,N,8479,7,"Shoe Mounts on Handle and Cage"
185338,N,8479,8,"HDMI Cable Clamp"
185338,N,8479,9,"Micro-HDMI to HDMI Adapter Cable"
185338,N,8479,10,"Pair of 15mm Rods (11.75"")"
185337,N,CH-6,1,"90% light transmission"
185337,N,CH-6,2,"UV filter"
185337,N,CH-6,3,"Hard-anodized aluminum "
185337,N,CH-6,4,"Slim frame"
185337,N,CH-6,5,"Top knurling"
185337,N,CH-6,6,"Two full turns"
185337,N,CH-5,1,"95% light transmission"
185337,N,CH-5,2,"UV filter"
185337,N,CH-5,3,"Hard-anodized aluminum "
185337,N,CH-5,4,"Slim frame"
185337,N,CH-5,5,"Top knurling"
185337,N,CH-5,6,"Two full turns"
185337,N,CH-4,1,"98% light transmission"
185337,N,CH-4,2,"UV haze filter"
185337,N,CH-4,3,"Resistance coatings"
185337,N,CH-4,4,"Hard-anodized aluminum "
185337,N,CH-4,5,"Slim frame"
185337,N,CH-4,6,"Top knurling"
185337,N,CH-4,7,"Two full turns"
185337,N,CH-3,1,"98% light transmission"
185337,N,CH-3,2,"UV haze filter"
185337,N,CH-3,3,"Resistance coatings"
185337,N,CH-3,4,"Hard-anodized aluminum "
185337,N,CH-3,5,"Slim frame"
185337,N,CH-3,6,"Top knurling"
185337,N,CH-3,7,"Side knurling"
185337,N,CH-3,8,"Two full turns"
185337,N,CH-2,1,"99% light transmission"
185337,N,CH-2,2,"UV haze filter"
185337,N,CH-2,3,"Resistance coatings"
185337,N,CH-2,4,"Brass construction"
185337,N,CH-2,5,"Slim frame"
185337,N,CH-2,6,"Top knurling"
185337,N,CH-2,7,"Two full turns"
185337,N,CH-2,8,"Schott glass"
185337,N,CH-1,1,"99% light transmission"
185337,N,CH-1,2,"UV haze filter"
185337,N,CH-1,3,"Resistance coatings"
185337,N,CH-1,4,"Brass construction"
185337,N,CH-1,5,"Slim frame"
185337,N,CH-1,6,"Top knurling"
185337,N,CH-1,7,"Side knurling"
185337,N,CH-1,8,"Two full turns"
185337,N,CH-1,9,"Schott glass"
185327,N,10902,1,"Raises/Lowers Background Paper"
185327,N,10902,2,"Adjustable Tension Knob Holds Paper"
185327,N,10902,3,"Use Chain on Left or Right Side"
185327,N,10902,4,"Removable Chain Links Adjust Length"
185327,N,10902,5,"Chain Includes Chain Weight"
185327,N,10902,6,"Uses Optional Background Holder Hooks"
185327,N,10902,7,"Can Be Used with Triple Hook Bracket"
185327,N,10902,8,"Designed for Paper Rolls with Cores"
185327,N,10902,9,"Chain Length: 13'"
185327,N,10902,10,"Load Capacity: 42 lb"
185328,N,10781,1,"Accepts two Sony NP-FW50 rechargeable batteries"
185328,N,10781,2,"Alternate shutter release"
185328,N,10781,3,"On/off switch"
185328,N,10781,4,"Strap mount"
185328,N,10757,1,"Diffuses Light from Shoe-Mount Flash"
185328,N,10757,2,"Fits Canon Speedlite 600EX II-RT"
185328,N,10757,3,"Ultra-Wide Angle of Coverage"
185328,N,10757,4,"Slide-On Design"
185328,N,10757,5,"Lightweight and Compact"
185327,N,10686,1,"Load Capacity: 8.5 lb"
185327,N,10686,2,"Max. Height: 121.5"""
185327,N,10686,3,"Min. Height: 40.5"""
185327,N,10686,4,"Folded Length: 33.5"""
185327,N,10686,5,"4 Sections"
185327,N,10686,6,"5/8"" Stud with 1/4""-20 Threaded Top"
185327,N,10684,1,"Load Capacity: 15 lb"
185327,N,10684,2,"Max. Height: 156"""
185327,N,10684,3,"Min. Height: 53"""
185327,N,10684,4,"Folded Length: 46.5"""
185327,N,10684,5,"4 Sections"
185327,N,10684,6,"Removable 5/8"" Spigot"
185327,N,10685,1,"Load Capacity: 10 lb"
185327,N,10685,2,"Max. Height: 156"""
185327,N,10685,3,"Min. Height: 53"""
185327,N,10685,4,"Folded Length: 46.5"""
185327,N,10685,5,"4 Sections"
185327,N,10685,6,"Removable 5/8"" Spigot"
185327,N,10683,1,"Load Capacity: 22 lb"
185327,N,10683,2,"Max. Height: 114"""
185327,N,10683,3,"Min. Height: 48"""
185327,N,10683,4,"Folded Length: 42"""
185327,N,10683,5,"3 Sections"
185327,N,10683,6,"Removable 5/8"" Spigot with Threaded Ends"
185327,N,10646,1,"Two, easy-grip handles"
185327,N,10646,2,"32-inch circle reflector"
185327,N,10646,3,"Colors: silver, gold, white, black"
185327,N,10646,4,"Diffuser "
185327,N,10646,5,"2 Threaded 3/8"" Sockets"
185327,N,10646,6,"Folding, collapsible design"
185327,N,10646,7,"Spring steel loop frame"
185327,N,10646,8,"Lightweight and portable "
185327,N,10646,9,"Reversible zipper cover"
185327,N,10646,10,"Carrying bag"
185327,N,10661,1,"Two, easy-grip handles"
185327,N,10661,2,"52-inch circle reflector"
185327,N,10661,3,"Translucent fabric"
185327,N,10661,4,"Two Threaded 3/8"" Sockets"
185327,N,10661,5,"Folding, collapsible design"
185327,N,10661,6,"Spring steel loop frame"
185327,N,10661,7,"Lightweight and portable "
185327,N,10661,8,"Carrying bag"
185327,N,10660,1,"Two, easy-grip handles"
185327,N,10660,2,"52-inch circle reflector"
185327,N,10660,3,"Colors: Silver, white"
185327,N,10660,4,"Two Threaded 3/8"" Sockets"
185327,N,10660,5,"Folding, collapsible design"
185327,N,10660,6,"Spring steel loop frame"
185327,N,10660,7,"Lightweight and portable "
185327,N,10660,8,"Carrying bag"
185327,N,10658,1,"Two, easy-grip handles"
185327,N,10658,2,"52-inch circle reflector"
185327,N,10658,3,"Colors: Gold, white"
185327,N,10658,4,"Two Threaded 3/8"" Sockets"
185327,N,10658,5,"Folding, collapsible design"
185327,N,10658,6,"Spring steel loop frame"
185327,N,10658,7,"Lightweight and portable "
185327,N,10658,8,"Carrying bag"
185327,N,10655,1,"Two, easy-grip handles"
185327,N,10655,2,"42-inch circle reflector"
185327,N,10655,3,"Colors: Silver, white"
185327,N,10655,4,"Two Threaded 3/8"" Sockets"
185327,N,10655,5,"Folding, collapsible design"
185327,N,10655,6,"Spring steel loop frame"
185327,N,10655,7,"Lightweight and portable "
185327,N,10655,8,"Carrying bag"
185327,N,10653,1,"Two, easy-grip handles"
185327,N,10653,2,"42-inch circle reflector"
185327,N,10653,3,"Colors: Gold, white"
185327,N,10653,4,"Two Threaded 3/8"" Sockets"
185327,N,10653,5,"Folding, collapsible design"
185327,N,10653,6,"Spring steel loop frame"
185327,N,10653,7,"Lightweight and portable "
185327,N,10653,8,"Carrying bag"
185327,N,10654,1,"Two, easy-grip handles"
185327,N,10654,2,"42-inch circle reflector"
185327,N,10654,3,"Colors: Soft gold, white"
185327,N,10654,4,"Two Threaded 3/8"" Sockets"
185327,N,10654,5,"Folding, collapsible design"
185327,N,10654,6,"Spring steel loop frame"
185327,N,10654,7,"Lightweight and portable "
185327,N,10654,8,"Carrying bag"
185327,N,10647,1,"Two, easy-grip handles"
185327,N,10647,2,"32-inch circle reflector"
185327,N,10647,3,"Colors: Gold, white"
185327,N,10647,4,"Two Threaded 3/8"" Sockets"
185327,N,10647,5,"Folding, collapsible design"
185327,N,10647,6,"Spring steel loop frame"
185327,N,10647,7,"Lightweight and portable "
185327,N,10647,8,"Carrying bag"
185327,N,10357,1,"Octagonal-shaped mask for the Impact EBO-0699 softbox"
185327,N,10357,2,"Creates natural, circular-shaped catchlights in subjects’ eyes"
185327,N,10357,3,"Ideal for portrait photography"
185327,N,10357,4,"Easy to attach"
185327,N,10347,1,"Useful as a Modeling or Display Light"
185327,N,10347,2,"150 W / 120 V"
185327,N,10347,3,"E26 / E27 Medium Edison Base"
185327,N,10347,4,"2700 K color temperature"
185327,N,10347,5,"Double envelope T10"
185327,N,10347,6,"Frosted glass"
185327,N,10347,7,"2,000 Average Life Hours"
185328,N,10567,1,"Accepts one rechargeable Nikon EN-EL15 battery "
185328,N,10567,2,"Alternate shutter release"
185328,N,10567,3,"Two command dials"
185328,N,10567,4,"Quick-access function button"
185328,N,10567,5,"AF-ON button"
185328,N,10567,6,"Multi-selector control"
185328,N,10567,7,"Control lock"
185328,N,10567,8,"AA battery holder"
185328,N,10567,9,"Non-slip grip"
185328,N,10567,10,"1/4""-20 mounting screw"
185328,N,10546,1,"For Canon EF 50mm f/1.8 STM Lens"
185328,N,10547,1,"For Canon EF-M 55–200mm f/4.5–6.3 IS STM Lens"
185328,N,10545,1,"For Nikon 1 Nikkor 10-100mm f/4-5.6 VR, AF-P DX 18-55mm f/3.5-5.6G VR and AF-P DX 18-55mm f/3.5-5.6G Lens"
185328,N,10545,2,"Designed to accommodate the exact angle of view of the camera's lens."
185328,N,10545,3,"Minimizes flare and ghosting by blocking out stray light."
185328,N,10545,4,"Protects your lens from accidental impact and the elements."
185328,N,10544,1,"For Canon EF 24–105mm f/3.5–5.6 IS STM & EF 24–105mm f/4L IS II USM Lenses"
185328,N,10504,1,"Nikon F Lens to Sony E-Mount Camera"
185328,N,10504,2,"Works with Full-Frame & APS-C Formats"
185328,N,10504,3,"Supports Most G-Type & E-Type Lenses"
185328,N,10504,4,"Enables Autofocus and Auto Exposure"
185328,N,10504,5,"Retains Image Stabilization Functions"
185328,N,10504,6,"Control Aperture from Camera Body"
185328,N,10504,7,"Auto Exposure with Most D-Type Lenses"
185328,N,10504,8,"Transfers Exif Data to Camera"
185328,N,10504,9,"Fixed Tripod Foot with 1/4""-20 Socket"
185328,N,10504,10,"Matte Black Interior; Metal Construction"
185328,N,10458,1,"Static Adhesion Leaves No Sticky Residue"
185328,N,10458,2,"Ultra-Thin Optical Glass"
185328,N,10458,3,"Multiple Layers of Protective Material"
185328,N,10458,4,"Blocks UV Rays"
185328,N,10458,5,"Enables Touchscreen Operation"
185328,N,10458,6,"Microfiber Cloth & Wipe Included"
185329,N,10437,1,"Ideal for ENG/EFP, DSLR video"
185329,N,10437,2,"16  UHF channels"
185329,N,10437,3,"Real time monitoring of transmission signal"
185329,N,10437,4,"Line-level output"
185329,N,10437,5,"Included XLR line output cable"
185329,N,10437,6,"Included camera level attenuation cable"
185329,N,10437,7,"Multiple systems can be used simultaneously "
185329,N,10437,8,"Operates in the ""future proof""  500Mhz bandwidth "
185329,N,10437,9,"8 Hours continuous operation"
185329,N,10436,1,"Ideal for ENG/EFP, DSLR video"
185329,N,10436,2,">105dB S/N ratio and >95 dB dynamic range for exceptional sound quality"
185329,N,10436,3,"16 UHF channels"
185329,N,10436,4,"Line and mic inputs"
185329,N,10436,5,"Multiple systems can be used simultaneously "
185329,N,10436,6,"Operates in the ""future proof""  500Mhz bandwidth "
185329,N,10436,7,"8 Hours continuous operation"
185328,N,10389,1,"For the Nikon SB-500 Speedlight"
185328,N,10389,2,"Diffuses Light from Shoe-Mount Flash"
185328,N,10389,3,"Ultra-Wide Angle of Coverage"
185328,N,10389,4,"Slide-On Design"
185328,N,10389,5,"Lightweight and Compact"
185328,N,10363,1,"Static Adhesion Leaves No Sticky Residue"
185328,N,10363,2,"Ultra-Thin Optical Glass"
185328,N,10363,3,"Multiple Layers of Protective Material"
185328,N,10363,4,"Blocks UV Rays"
185328,N,10363,5,"Microfiber Cloth & Wipe Included"
185327,N,10346,1,"Useful as a Modeling or Display Light"
185327,N,10346,2,"250 W / 120 V"
185327,N,10346,3,"E26 / E27 Medium Edison Base"
185327,N,10346,4,"2700 K color temperature"
185327,N,10346,5,"Double envelope T10"
185327,N,10346,6,"Frosted glass"
185327,N,10346,7,"2,000 Average Life Hours"
185327,N,10345,1,"Useful as a Modeling or Display Light"
185327,N,10345,2,"100 W / 120 V"
185327,N,10345,3," E26 / E27 Medium Edison Base"
185327,N,10345,4,"2700 K color temperature"
185327,N,10345,5,"Double envelope T10"
185327,N,10345,6,"Frosted glass"
185327,N,10345,7,"2,000 Average Life Hours"
185327,N,10333,1,"Load Capacity: 8 lb"
185327,N,10333,2,"Max Height: 96"""
185327,N,10333,3,"Min Height: 34"""
185327,N,10333,4,"Folded Height: 29.6"""
185327,N,10333,5,"Weight: 2.05 lb"
185327,N,10333,6,"4 Sections"
185327,N,10333,7,"5/8"" Stud with 1/4""-20 Threaded Top"
185328,N,10288,1,"For Canon EF-S 18-135mm f/3.5-5.6 IS USM Lens"
185328,N,10205,1,"Remotely attach MIS flashes to Sony Multi Interface Shoe cameras"
185328,N,10205,2,"Allows off-camera flash triggering"
185328,N,10205,3,"Full TTL capability"
185328,N,10205,4,"33′ (10 m) cord"
185328,N,10205,5,"1/4""-20 threaded mounting foot "
185328,N,10139,1,"Compatible with Olympus/Panasonic TTL"
185328,N,10139,2,"Coiled Cord"
185328,N,10139,3,"Mounts to Flash Shoe"
185328,N,10139,4,"Mounts to 1/4""-20 Threaded Studs"
185328,N,10139,5,"Allows Off-Camera Triggering of Flash"
185327,N,1644,1,"400Ws, 150W Modeling Lamp"
185327,N,1644,2,"Recycling: 0.4 Sec. @ Full Power"
185327,N,1644,3,"6 Stop Variable Power Range"
185327,N,1644,4,"S-Type Reflector Mount"
185327,N,1644,5,"Includes Grid Reflector, Sync Cord"
185327,N,1644,6,"LCD Readout, Fan-Cooled"
185327,N,1644,7,"Mount has Adjustable Center of Gravity"
185327,N,1644,8,"Integrated Handle, 110 VAC, 60 Hz"
185327,N,1644,9,"User Replaceable Flash Tube"
185327,N,1644,10,"Intuitive Controls"
185327,N,2160,1,"Rugged Muslin"
185327,N,2160,2,"Machine Washable"
185327,N,2160,3,"4"" Rod Pocket for Crossbar"
185328,N,2142,1,"Comfort and Control in Vertical Position"
185328,N,2142,2,"Holds One or Two Sony NP-FW50 Batteries"
185328,N,2142,3,"Extends Shooting Time"
185328,N,2142,4,"Vertical Shutter Release, Control Dials"
185327,N,2084,1,"Rugged Muslin"
185327,N,2084,2,"Machine Washable"
185327,N,2084,3,"4"" Rod Pocket for Crossbar"
185327,N,6211,1,"Compatible with Impact Quikbox"
185327,N,6211,2,"2.4 GHz Reduced Interference Frequency"
185327,N,6211,3,"16 Channels"
185327,N,6211,4,"Operating Range up to 150'"
185327,N,6211,5,"Flash Sync Speed up to 1/200 sec"
185327,N,6211,6,"Wake-Up Feature"
185327,N,6211,7,"Integrated Hot Shoe"
185327,N,6211,8,"2.5mm Jack for Studio Lights"
185327,N,6211,9,"Shutter Release Function"
185327,N,6213,1,"Compatible with Impact Quikbox"
185327,N,6213,2,"2.4 GHz Reduced Interference Frequency"
185327,N,6213,3,"16 Channels"
185327,N,6213,4,"Operating Range up to 150'"
185327,N,6213,5,"Flash Sync Speed up to 1/200 sec"
185327,N,6213,6,"Wake-Up Feature"
185327,N,6213,7,"Integrated Hot Shoe"
185327,N,6213,8,"2.5mm Jack for Studio Lights"
185327,N,6213,9,"Shutter Release Function"
185327,N,5054,1,"Sturdy All-Steel Construction"
185327,N,5054,2,"Sets Up Quickly"
185327,N,5054,3,"5/8"" Baby Receiver"
185327,N,5054,4,"Folds Flat for Storage and Transport"
185327,N,5054,5,"Low Center of Gravity - Highly Stable"
185327,N,5054,6,"Non-Scratching Rubber Tips for Legs"
185328,N,4407,1,"Compatible with Flashes up to 60V"
185328,N,4407,2,"Protects Camera's Circuit"
185328,N,4407,3,"PC Terminal"
185328,N,4407,4,"Battery Check Button & Indicator Light"
185328,N,4407,5,"Runs on Replaceable CR2032 Battery"
185328,N,6963,1,"Ultra-Clear Optical Glass"
185328,N,6963,2,"6 Layers of Protective Material"
185328,N,6963,3,"Protects LCD from Scratches and Dirt"
185328,N,6963,4,"Easy to Install and Remove"
185328,N,6963,5,"Specifically for Canon 7DII"
185328,N,4138,1,"Ultra-Thin Optical Glass"
185328,N,4138,2,"6 Layers of Protective Material"
185328,N,4138,3,"Blocks UV Rays"
185328,N,4177,1,"Static Adhesion Leaves No Sticky Residue"
185328,N,4177,2,"Ultra-Thin Optical Glass"
185328,N,4177,3,"Multiple Layers of Protective Material"
185328,N,4177,4,"Blocks UV Rays"
185328,N,4177,5,"Microfiber Cloth & Wipe Included"
185328,N,5534,1,"Made of 1mm Optical Acrylic"
185328,N,5534,2,"Protect Against Scratches, Dust, Prints"
